Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
330390605000199,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,260,792,3.05,1.59,1012.15,1037291.71,1082.95,1033159.95,683.32,901843.46,963.8,1001894.88,NA
330390605000200,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,1,70,207,2.96,2.56,1352.07,5736835.14,1434.02,5970554.78,847.01,2893828.79,1201.57,3685306.75,NA
330390605000201,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,119,369,3.1,2.01,2041.28,14007014.83,2291.62,15162055.86,1245.28,9273280.65,1994.92,13380657.93,NA
330390605000202,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,251,822,3.27,2.55,890.04,2699724,1370.55,3503614.27,695.47,1761620.44,1204.19,2439186.23,NA
330390605000203,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,187,639,3.42,2.5,642.52,851093.1,817.36,940386.05,471.12,469654.09,747.77,538771.37,NA
330390605000204,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,259,775,2.99,1.78,1399.27,3440399.58,1662.44,3650917.12,1060.56,3041879.43,1506.34,3650162.18,NA
330390605000205,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,309,966,3.13,2.02,944.55,1083499.83,1131.27,1086468.02,747.44,1125504.01,1051.78,1263904.51,NA
330390605000206,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,219,646,2.95,1.99,1526.06,2604014.43,1614.53,2612177.71,961.29,1590063.33,1275.09,1709266.21,NA
330390605000207,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,134,281,2.1,1.11,1389.26,1787990.78,1513.5,1759619.65,1129.7,1516338.48,1396.14,1501913.09,NA
330390605000208,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,275,832,3.03,2,691.04,286570.89,808.67,240031.74,544.21,273552.83,748.8,223099.98,NA
330390605000209,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,144,446,3.1,1.54,881.58,1140137,1085.03,1182870.66,683.14,660097.84,941.37,666548.09,NA
330390605000210,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,183,578,3.16,2.02,1326.45,3234785.19,1489.21,3390269.04,878.72,1891442.73,1274.77,2240040.36,NA
330390605000211,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,252,815,3.23,2.44,851.83,694926.95,909.58,689487.79,518.98,452603.08,801.11,472676.98,NA
330390605000212,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,298,917,3.08,2.06,1901.19,5507196.64,1987.91,5586286.47,1121.56,3002726.3,1518.47,3463424.38,NA
330390605000213,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,202,595,2.95,1.94,2574.68,6743103.36,2626.7,6742701.15,1538.52,4651133.32,2093.77,5168455.44,NA
330390605000214,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,296,929,3.14,2,1805.63,6539412.74,2001.74,6858305.7,1001.87,3226827.75,1539.46,4132400.61,NA
330390605000215,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,190,553,2.91,1.92,1803.28,15169080,1903.46,15824756.46,1051.51,6470358.31,1443.3,8320823.94,NA
330390605000216,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,153,472,3.08,2.09,1055.69,667798.32,1129.51,630853.93,633.84,535489.5,955.26,499872.06,NA
330390605000217,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,285,878,3.08,2.62,2330.76,12849000.15,2711.29,13919432.94,1491.48,7620260.13,2197.83,9680564.17,NA
330390605000218,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,199,594,2.98,1.7,2299.4,9688057.12,2421.06,9907263.67,1243.59,4796325.34,1762.86,5886550,NA
330390605000219,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,283,932,3.29,2.3,1322.88,2776551.72,1528.06,2894150.87,851.85,1842463.32,1267.84,2215461.21,NA
330390605000220,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,188,482,2.56,1.5,2341.57,2780749.95,2432.13,2667417.24,1611.88,3113487.28,2166.79,2982541.4,NA
330390605000221,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,250,717,2.87,1.93,1256.36,2583980.01,1460.88,2706413.9,1109.38,2473870.92,1410.95,2721347.8,NA
330390605000222,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,154,458,2.97,1.66,1616.33,5236778.86,1857.57,5572767.3,1092.99,4863316.28,1562.48,6223462.6,NA
330390605000223,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,235,738,3.14,1.81,1441.12,2940311.67,1511.89,2977873.84,902.81,1882127.62,1304.97,2196440.08,NA
330390605000224,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,360,1023,2.84,1.44,2689.01,12248370.12,2781.73,12413267.51,1543.89,7015239.73,2132.15,8436096.78,NA
330390605000225,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,312,894,2.87,1.92,856.58,1143552.83,1077.63,1200681.42,743.87,1084005.38,1078.89,1210996.44,NA
330390605000226,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,204,613,3,1.64,709.21,479853.22,904.24,435178.74,590.1,436923.1,914.56,380259.88,NA
330390605000227,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,189,586,3.1,1.87,2256.81,33134142.42,2699.6,38473577.8,1627.75,50936527.04,2446.33,74617938.97,NA
330390605000228,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,206,601,2.92,1.62,3018.3,13318380.03,3532.78,13773587.06,2484.35,14190422.2,3506.94,16450945.45,NA
330390605000229,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,313,945,3.02,2.22,1438.08,4171032.52,1624.98,4410272.54,931.1,2926738.47,1442.87,3798560.99,NA
330390605000230,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,1,346,1196,3.46,3.35,704.81,1891023.74,810.18,2089023.31,443.63,802755.83,690.32,1079304.41,NA
330390605000231,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,1,313,1020,3.26,3.38,603.42,149189.1,655.8,127714.56,411.39,170261.82,624.93,125109.58,NA
330390605000232,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,108,361,3.34,2.28,686.94,303253.33,797.73,263350.68,517.41,508691.18,769.68,562811.28,NA
330390605000233,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,231,765,3.31,2.64,785.28,442048.83,824.55,431729.35,509.71,334515.72,718.33,321544.58,NA
330390605000234,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,378,1367,3.62,3.23,476.2,83466.45,614.34,22604.05,335.4,102303.32,611.36,17629.2,NA
330390605000235,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,233,719,3.09,2.73,469.42,204982.82,734.05,125753.82,384.13,197536.09,697.7,139842.12,NA
330390605000236,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,135,423,3.13,2.43,539.33,261732.56,713.81,221464.17,417.26,215696.53,692.23,167274.84,NA
330390605000237,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,162,555,3.43,2.73,828.66,1625721.19,1048.77,1828287.33,609.69,1455438.47,923.59,1916381.2,NA
330390605000238,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,205,701,3.42,2.91,940.62,1087671.13,983.82,1095160.49,572.35,775853.1,840.1,914214.53,NA
330390605000239,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,7,25,73,2.92,1.66,2168.8,1534944.33,2168.8,1534944.33,1299.85,1479738.78,1841.46,1090851.02,NA
330390605000240,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,512,1869,3.65,3.65,333.65,154933.01,667.31,86950.07,305.96,149794.34,677.82,79695.51,NA
330390605000241,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,169,685,4.05,2.96,674.92,422634.87,814.72,396089.53,385.43,307364.78,703.66,337315.79,NA
330390605000242,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,170,503,2.96,1.89,627.51,119918.82,715.95,73186.71,387.59,171865.8,680.17,102328.84,NA
330390605000243,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,180,541,3.01,2.45,965.03,1557679.4,998.31,1578290.15,597.99,868355.15,882.58,1030928.34,NA
330390605000244,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,251,767,3.06,2.76,763.29,159227.83,781.98,148465.87,513.46,268843.51,702.46,234966.61,NA
330390605000245,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,196,680,3.47,3.83,663.7,198153.17,718.7,174915.8,403.97,186133.21,664.26,133010.76,NA
330390605000246,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,251,815,3.25,2.39,740.13,359869.74,825.65,330710.4,495.23,275989.73,752.14,225820.8,NA
330390605000247,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,181,595,3.29,1.96,1145.82,1763554.11,1241.88,1792277.64,710.41,1042501.43,1023.99,1181948.54,NA
330390605000248,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,1,233,800,3.43,2.18,786.67,1857065.02,877.01,1991735.55,467.35,810433.66,746.2,1086570.26,NA
330390605000249,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,177,519,2.93,1.6,1094.21,793812.53,1202.95,741565.87,721.19,633888.63,1005.37,597854.6,NA
330390605000250,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,166,491,2.96,2.68,919.57,1813028.48,1031.41,1918894.24,560.76,1000454.16,887.52,1294526.61,NA
330390605000251,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,1,770,2947,3.83,3.94,666.18,88686.18,697.9,70745.76,383.42,129844.6,604.57,70993.63,NA
330390605000252,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,1,181,576,3.18,2.91,607.25,156763.64,695.65,117843.26,398.09,174438.55,653.72,119156.16,NA
330390605000253,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,209,722,3.45,3.13,1393.33,3764585.81,1617.81,4009296.6,779.93,2012465.86,1325.88,2699231.03,NA
330390605000254,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,227,706,3.11,2.51,781.31,244700.49,828.78,220114.47,499.75,246137.3,740.23,186418.25,NA
330390605000255,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,320,1115,3.48,3,462.33,364205.86,739.73,377598.93,384.86,265201.45,700.49,261595.24,NA
330390605000256,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,301,1002,3.33,3.03,574.47,196346.93,717.49,142391.07,443.25,183370.52,675.47,122470.8,NA
330390605000257,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,421,1350,3.21,2.33,678.46,291595.81,761.68,263900.58,501.19,243424.85,695.52,202600.62,NA
330390605000258,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,199,604,3.04,2.56,436.73,96288.97,616.38,24658.95,350.32,107416.1,624.28,20088.73,NA
330390605000259,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,46,129,2.8,1.45,8399.11,233743185.7,8985.09,245048643.75,5763.04,130564402.5,7235.81,153529299.57,NA
330390605000260,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,126,311,2.47,1.16,2153.37,12504848.75,3876.07,15879636.91,1366.23,7481153.31,3018.42,11572855.98,NA
330390605000261,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,144,326,2.26,1.17,5358.13,21015627.52,6027.89,19594202.15,3306.78,16977529.27,4809.86,17467317.4,NA
330390605000262,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,133,351,2.64,1.97,2810.15,7159958.78,3014.11,7064094.02,1646.25,4902904.13,2322.88,5348224.69,NA
330390605000263,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,192,599,3.12,2,1041.7,745637.82,1117.36,715086.58,713.08,586620.24,970.22,548579.33,NA
330390605000264,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,156,495,3.17,1.96,1300.08,2224741.87,1408.42,2257777.43,839.27,1234492.18,1168.14,1334377.69,NA
330390605000265,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,1,140,485,3.46,4.11,705.43,309232.55,816.2,267030.84,530.26,257580.67,768.79,189836.55,NA
